Type,Wanted station,#,CS,Info1,cx,Rx frequency MHz,KTBF dBm,Polar,Interferer,#,CS,Info1,Tx frequency MHz,Unwanted Pr dBm,Polar,TD dB,Cumulated TD dB,IRF dB,IRF from,XPD dB,Tx pow dBm,Tx BW kHz,Tx addloss dB,Tx losses dB,Tx antgain dB,Tx main OAA,Tx ant att dB,Rx BW kHz,Rx losses dB,Rx ant gain dB,Rx main OAA,Rx ant att dB,Distance m,Prop loss dB,Tx az,Tx tilt,Rx az,Rx tilt,Wind turbine unwanted power (dBm),Tx->Rx az,Tx->Rx tilt
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,2,AR  120812,FT MEADE,7901.167,-157.49,V,0,0.02,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,173.53,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,3,AR  130712,FT DETRICK,7901.167,-183.31,V,0,0.02,0,IRF MASK,0,24.73,94,0,0,58,136.49,68,30000,1.2,40.5,9.65,29.51,30041.36,207.84,142,40,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,4,AR  130728,FT DETRICK,7901.167,-185.31,V,0,0.02,0,IRF MASK,0,22.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,207.84,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,5,AR  130756,FT DETRICK,7901.167,-183.31,V,0,0.02,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,207.84,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,6,AR  130766,FT MEADE,7901.167,-157.49,V,0,0.02,0,IRF MASK,0,22.73,94,0,0,62,141.44,72,30000,1.2,40.5,17.53,35.99,92706.77,173.53,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,7,AR  130767,FT MEADE,7901.167,-155.49,V,0,0.02,0,IRF MASK,0,24.73,94,0,0,58,141.26,68,30000,1.2,40.5,17.53,35.99,92706.77,173.53,145,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,8,AR  210709,FT MEADE,7901.302,-167.05,V,0,0.02,0,IRF MASK,0,13.73,94,0,0,58,148.85,68,30000,1.2,40.5,17.53,35.99,92706.77,174.09,107,11,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,9,AR  130729,FT DETRICK,7976.687,-183.51,V,0,0.02,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,208.04,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,10,AR  170763,FT MEADE,7998.822,-159.99,V,0,0.02,0,IRF MASK,0,21.02,40000,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,174.32,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,11,AR  210737,FT MEADE,8023.562,-158.34,V,0,0.02,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,174.38,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,12,AR  170790,FT DETRICK,8026.167,-185.7,V,0,0.02,0,IRF MASK,0,22.73,94,0,0,58,139.02,68,30000,1.2,40.5,9.65,29.51,30041.41,208.22,144,38,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,13,AR  180715,FT MEADE,8026.167,-158.34,V,0,0.02,0,IRF MASK,0,22.73,94,0,0,58,141.44,68,30000,1.2,40.5,17.53,35.99,92706.77,174.38,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,14,AR  180711,FT MEADE,8045.237,-155.71,V,0,0.02,0,IRF MASK,0,25.41,5510,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,174.43,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,15,AR  180714,FT MEADE,8078.271,-150.66,V,0,0.02,0,IRF MASK,0,30.54,7150,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,174.51,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,16,AR  170772,FT MEADE,8123.35,-156.6,V,0,0.02,0,IRF MASK,0,24.7,741.42,0,0,57,141.44,67,30000,1.2,40.5,17.53,35.99,92706.77,174.61,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,15,AR  180714,FT MEADE,8078.271,-161.66,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,174.61,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,16,AR  170772,FT MEADE,8123.35,-167.61,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,141.26,67,30000,1.2,40.5,161.61,46.9,86106.8,174.71,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,17,AR  130819,FT MEADE,8143.442,-170.47,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.26,68,30000,1.2,40.5,161.61,46.9,86106.8,174.76,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,18,AR  210736,FT MEADE,8151.167,-169.64,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,174.77,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,19,AR  170769,FT MEADE,8180.4,-177.44,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.26,67,30000,1.2,40.5,161.61,46.9,86106.8,174.84,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,20,AR  210711,FT MEADE,8276.302,-178.93,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,149.63,68,30000,1.2,40.5,161.61,46.9,86106.8,175.06,107,11,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,21,AR  170791,FT DETRICK,8398.562,-198.45,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,137.05,68,30000,1.2,40.5,165.68,46.9,23650.06,203.59,144,38,333.4,0.6,-999,167.7,1.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,22,AR  180716,FT MEADE,8398.562,-170.2,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.26,68,30000,1.2,40.5,161.61,46.9,86106.8,175.33,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,1,N   153584,ST INIGOES,7900,-115.43,V,0.03,0.03,0,IRF MASK,0,53.38,6880,0,0,40,139.84,50,30000,1.2,40.5,1.62,12.48,197297.98,185.64,144.3,39,153.4,-0.6,-999,152.5,-0.5
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,2,AR  120812,FT MEADE,7901.167,-157.49,V,0,0.03,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,173.53,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,3,AR  130712,FT DETRICK,7901.167,-183.31,V,0,0.03,0,IRF MASK,0,24.73,94,0,0,58,136.49,68,30000,1.2,40.5,9.65,29.51,30041.36,207.84,142,40,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,4,AR  130728,FT DETRICK,7901.167,-185.31,V,0,0.03,0,IRF MASK,0,22.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,207.84,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,5,AR  130756,FT DETRICK,7901.167,-183.31,V,0,0.03,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,207.84,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,6,AR  130766,FT MEADE,7901.167,-157.49,V,0,0.03,0,IRF MASK,0,22.73,94,0,0,62,141.44,72,30000,1.2,40.5,17.53,35.99,92706.77,173.53,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,7,AR  130767,FT MEADE,7901.167,-155.49,V,0,0.03,0,IRF MASK,0,24.73,94,0,0,58,141.26,68,30000,1.2,40.5,17.53,35.99,92706.77,173.53,145,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,8,AR  210709,FT MEADE,7901.302,-167.05,V,0,0.03,0,IRF MASK,0,13.73,94,0,0,58,148.85,68,30000,1.2,40.5,17.53,35.99,92706.77,174.09,107,11,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,9,AR  130729,FT DETRICK,7976.687,-183.51,V,0,0.03,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,208.04,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,10,AR  170763,FT MEADE,7998.822,-159.99,V,0,0.03,0,IRF MASK,0,21.02,40000,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,174.32,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,11,AR  210737,FT MEADE,8023.562,-158.34,V,0,0.03,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,174.38,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,12,AR  170790,FT DETRICK,8026.167,-185.7,V,0,0.03,0,IRF MASK,0,22.73,94,0,0,58,139.02,68,30000,1.2,40.5,9.65,29.51,30041.41,208.22,144,38,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,13,AR  180715,FT MEADE,8026.167,-158.34,V,0,0.03,0,IRF MASK,0,22.73,94,0,0,58,141.44,68,30000,1.2,40.5,17.53,35.99,92706.77,174.38,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,14,AR  180711,FT MEADE,8045.237,-155.71,V,0,0.03,0,IRF MASK,0,25.41,5510,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,174.43,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,9,AR  130729,FT DETRICK,7976.687,-195.97,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,98.34,68,30000,1.2,40.5,165.68,46.9,23650,203.11,249,17,333.4,0.6,-999,167.7,1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,10,AR  170763,FT MEADE,7998.822,-171,V,0,0,0,IRF MASK,0,21.02,40000,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,174.42,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,11,AR  210737,FT MEADE,8023.562,-169.35,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,174.48,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,12,AR  170790,FT DETRICK,8026.167,-197.45,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,137.05,68,30000,1.2,40.5,165.68,46.9,23650.06,202.58,144,38,333.4,0.6,-999,167.7,1.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,13,AR  180715,FT MEADE,8026.167,-169.35,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.26,68,30000,1.2,40.5,161.61,46.9,86106.8,174.48,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,14,AR  180711,FT MEADE,8045.237,-166.72,V,0,0,0,IRF MASK,0,25.41,5510,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,174.53,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,15,AR  180714,FT MEADE,8078.271,-161.66,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,174.61,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,16,AR  170772,FT MEADE,8123.35,-167.61,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,141.26,67,30000,1.2,40.5,161.61,46.9,86106.8,174.71,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,17,AR  130819,FT MEADE,8143.442,-170.47,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.26,68,30000,1.2,40.5,161.61,46.9,86106.8,174.76,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,18,AR  210736,FT MEADE,8151.167,-169.64,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,174.77,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,19,AR  170769,FT MEADE,8180.4,-177.44,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.26,67,30000,1.2,40.5,161.61,46.9,86106.8,174.84,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,20,AR  210711,FT MEADE,8276.302,-178.93,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,149.63,68,30000,1.2,40.5,161.61,46.9,86106.8,175.06,107,11,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,21,AR  170791,FT DETRICK,8398.562,-198.45,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,137.05,68,30000,1.2,40.5,165.68,46.9,23650.06,203.59,144,38,333.4,0.6,-999,167.7,1.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,22,AR  180716,FT MEADE,8398.562,-170.2,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.26,68,30000,1.2,40.5,161.61,46.9,86106.8,175.33,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,1,N   153584,ST INIGOES,7900,-150.45,V,0,0,0,IRF MASK,0,53.38,6880,0,0,40,139.84,50,30000,1.8,40.5,88.4,46.9,197297.98,185.64,144.3,39,63.4,-1.1,-999,152.5,-0.5
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,2,AR  120812,FT MEADE,7901.167,-168.98,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,173.52,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,3,AR  130712,FT DETRICK,7901.167,-201.26,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,136.49,68,30000,1.8,40.5,99.63,46.9,30041.36,207.79,142,40,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,4,AR  130728,FT DETRICK,7901.167,-203.26,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,207.79,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,5,AR  130756,FT DETRICK,7901.167,-201.26,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,207.79,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,6,AR  130766,FT MEADE,7901.167,-168.98,V,0,0,0,IRF MASK,0,22.73,94,0,0,62,141.44,72,30000,1.8,40.5,72.47,46.9,92706.77,173.52,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,7,AR  130767,FT MEADE,7901.167,-166.98,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,141.26,68,30000,1.8,40.5,72.47,46.9,92706.77,173.52,145,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,8,AR  210709,FT MEADE,7901.302,-178.54,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,148.85,68,30000,1.8,40.5,72.47,46.9,92706.77,174.07,107,11,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,9,AR  130729,FT DETRICK,7976.687,-201.46,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,207.99,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,10,AR  170763,FT MEADE,7998.822,-172.9,V,0,0,1.4,IRF MASK,0,21.02,40000,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,174.3,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,11,AR  210737,FT MEADE,8023.562,-169.83,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,174.36,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,12,AR  170790,FT DETRICK,8026.167,-203.64,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,139.02,68,30000,1.8,40.5,99.63,46.9,30041.41,208.18,144,38,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,13,AR  180715,FT MEADE,8026.167,-169.83,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.44,68,30000,1.8,40.5,72.47,46.9,92706.77,174.37,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,14,AR  180711,FT MEADE,8045.237,-167.2,V,0,0,0,IRF MASK,0,25.41,5510,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,174.41,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,15,AR  180714,FT MEADE,8078.271,-162.15,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,174.49,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,16,AR  170772,FT MEADE,8123.35,-168.09,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,141.44,67,30000,1.8,40.5,72.47,46.9,92706.77,174.6,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,17,AR  130819,FT MEADE,8143.442,-170.96,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.44,68,30000,1.8,40.5,72.47,46.9,92706.77,174.64,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,18,AR  210736,FT MEADE,8151.167,-170.13,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,174.66,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,19,AR  170769,FT MEADE,8180.4,-177.92,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.44,67,30000,1.8,40.5,72.47,46.9,92706.77,174.73,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),FAIRFIELD,34,X_1020203,FAA 201669,1,8365,-94,V,MD,17,AR  130819,FT MEADE,8143.442,-177.76,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.91,68,30000,1.8,40.5,102.03,46.9,90700.89,181.44,144,38,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,34,X_1020203,FAA 201669,1,8365,-94,V,MD,18,AR  210736,FT MEADE,8151.167,-176.93,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,73.49,68,30000,1.8,40.5,102.03,46.9,90700.89,181.46,249,16,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,34,X_1020203,FAA 201669,1,8365,-94,V,MD,19,AR  170769,FT MEADE,8180.4,-184.74,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.91,67,30000,1.8,40.5,102.03,46.9,90700.89,181.55,144,38,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,34,X_1020203,FAA 201669,1,8365,-94,V,MD,20,AR  210711,FT MEADE,8276.302,-186.29,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,143.71,68,30000,1.8,40.5,102.03,46.9,90700.89,181.82,107,11,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,34,X_1020203,FAA 201669,1,8365,-94,V,MD,21,AR  170791,FT DETRICK,8398.562,-202.11,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,130.87,68,30000,1.8,40.5,64.96,46.9,32990.34,206.64,144,38,243.4,1.1,-999,178.5,0.6
Microwave (wanted),FAIRFIELD,34,X_1020203,FAA 201669,1,8365,-94,V,MD,22,AR  180716,FT MEADE,8398.562,-177.64,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.91,68,30000,1.8,40.5,102.03,46.9,90700.89,182.17,144,38,243.4,1.1,-999,141.8,0
Microwave (wanted),HIGHFIELD CASCADE,35,X_1020203_,FAA 201667,1,7795,-94,V,MD,1,N   153584,ST INIGOES,7900,-150.45,V,0,0,0,IRF MASK,0,53.38,6880,0,0,40,139.84,50,30000,1.8,40.5,88.4,46.9,197297.98,185.64,144.3,39,63.4,-1.1,-999,152.5,-0.5
Microwave (wanted),HIGHFIELD CASCADE,35,X_1020203_,FAA 201667,1,7795,-94,V,MD,2,AR  120812,FT MEADE,7901.167,-168.98,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,173.52,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,35,X_1020203_,FAA 201667,1,7795,-94,V,MD,3,AR  130712,FT DETRICK,7901.167,-201.26,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,136.49,68,30000,1.8,40.5,99.63,46.9,30041.36,207.79,142,40,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,35,X_1020203_,FAA 201667,1,7795,-94,V,MD,4,AR  130728,FT DETRICK,7901.167,-203.26,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,207.79,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,35,X_1020203_,FAA 201667,1,7795,-94,V,MD,5,AR  130756,FT DETRICK,7901.167,-201.26,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,207.79,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,35,X_1020203_,FAA 201667,1,7795,-94,V,MD,6,AR  130766,FT MEADE,7901.167,-168.98,V,0,0,0,IRF MASK,0,22.73,94,0,0,62,141.44,72,30000,1.8,40.5,72.47,46.9,92706.77,173.52,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,35,X_1020203_,FAA 201667,1,7795,-94,V,MD,7,AR  130767,FT MEADE,7901.167,-166.98,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,141.26,68,30000,1.8,40.5,72.47,46.9,92706.77,173.52,145,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,35,X_1020203_,FAA 201667,1,7795,-94,V,MD,8,AR  210709,FT MEADE,7901.302,-178.54,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,148.85,68,30000,1.8,40.5,72.47,46.9,92706.77,174.07,107,11,63.4,-1.1,-999,136.4,0.1
