Type,Wanted station,#,CS,Info1,cx,Rx frequency MHz,KTBF dBm,Polar,Interferer,#,CS,Info1,Tx frequency MHz,Unwanted Pr dBm,Polar,TD dB,Cumulated TD dB,IRF dB,IRF from,XPD dB,Tx pow dBm,Tx BW kHz,Tx addloss dB,Tx losses dB,Tx antgain dB,Tx main OAA,Tx ant att dB,Rx BW kHz,Rx losses dB,Rx ant gain dB,Rx main OAA,Rx ant att dB,Distance m,Prop loss dB,Tx az,Tx tilt,Rx az,Rx tilt,Wind turbine unwanted power (dBm),Tx->Rx az,Tx->Rx tilt
Microwave (wanted),HIGHFIELD CASCADE,28,X_1020200_,FAA 201547,1,7765,-94,V,MD,8,AR  210709,FT MEADE,7901.302,-200.85,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,148.85,68,30000,3.59,37.2,58.13,41.95,92706.77,196.23,107,11,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,28,X_1020200_,FAA 201547,1,7765,-94,V,MD,9,AR  130729,FT DETRICK,7976.687,-201.1,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,3.59,37.2,30.98,37.23,30041.36,212.21,249,17,194,-0.4,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,28,X_1020200_,FAA 201547,1,7765,-94,V,MD,10,AR  170763,FT MEADE,7998.822,-193.8,V,0,0,0,IRF MASK,0,21.02,40000,0,0,58,68.28,68,30000,3.59,37.2,58.13,41.95,92706.77,196.48,249,16,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,1,N   153584,ST INIGOES,7900,-147.46,V,0,0,3,IRF MASK,0,53.38,6880,0,0,40,139.84,50,30000,1.2,40.5,1.62,12.48,197297.98,214.66,144.3,39,153.4,-0.6,-999,152.5,-0.5
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,2,AR  120812,FT MEADE,7901.167,-179.34,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,195.38,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,3,AR  130712,FT DETRICK,7901.167,-187.53,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,136.49,68,30000,1.2,40.5,9.65,29.51,30041.36,212.05,142,40,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,4,AR  130728,FT DETRICK,7901.167,-189.53,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,212.05,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,5,AR  130756,FT DETRICK,7901.167,-187.53,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,212.05,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,6,AR  130766,FT MEADE,7901.167,-179.34,V,0,0,0,IRF MASK,0,22.73,94,0,0,62,141.44,72,30000,1.2,40.5,17.53,35.99,92706.77,195.38,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,7,AR  130767,FT MEADE,7901.167,-177.34,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,141.26,68,30000,1.2,40.5,17.53,35.99,92706.77,195.38,145,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,8,AR  210709,FT MEADE,7901.302,-189.21,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,148.85,68,30000,1.2,40.5,17.53,35.99,92706.77,196.25,107,11,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,9,AR  130729,FT DETRICK,7976.687,-187.73,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,212.25,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,10,AR  170763,FT MEADE,7998.822,-182.16,V,0,0,0,IRF MASK,0,21.02,40000,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,196.49,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,11,AR  210737,FT MEADE,8023.562,-180.51,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,196.55,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,12,AR  170790,FT DETRICK,8026.167,-189.99,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,139.02,68,30000,1.2,40.5,9.65,29.51,30041.41,212.51,144,38,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,13,AR  180715,FT MEADE,8026.167,-180.52,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.44,68,30000,1.2,40.5,17.53,35.99,92706.77,196.56,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,14,AR  180711,FT MEADE,8045.237,-177.89,V,0,0,0,IRF MASK,0,25.41,5510,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,196.61,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,15,AR  180714,FT MEADE,8078.271,-172.84,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,196.69,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,29,X_1020202,FAA 201663,1,7915,-94,H,MD,16,AR  170772,FT MEADE,8123.35,-178.79,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,141.44,67,30000,1.2,40.5,17.53,35.99,92706.77,196.8,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,15,AR  180714,FT MEADE,8078.271,-182.07,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,195.01,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,16,AR  170772,FT MEADE,8123.35,-188.02,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,141.26,67,30000,1.2,40.5,161.61,46.9,86106.8,195.12,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,17,AR  130819,FT MEADE,8143.442,-190.89,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.26,68,30000,1.2,40.5,161.61,46.9,86106.8,195.17,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,18,AR  210736,FT MEADE,8151.167,-190.05,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,195.19,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,19,AR  170769,FT MEADE,8180.4,-197.86,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.26,67,30000,1.2,40.5,161.61,46.9,86106.8,195.26,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,20,AR  210711,FT MEADE,8276.302,-199.36,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,149.63,68,30000,1.2,40.5,161.61,46.9,86106.8,195.49,107,11,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,21,AR  170791,FT DETRICK,8398.562,-201.54,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,137.05,68,30000,1.2,40.5,165.68,46.9,23650.06,206.67,144,38,333.4,0.6,-999,167.7,1.1
Microwave (wanted),HAUVERS,30,X_1020202,FAA 201665,1,8275,-94,H,MD,22,AR  180716,FT MEADE,8398.562,-190.65,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.26,68,30000,1.2,40.5,161.61,46.9,86106.8,195.78,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,1,N   153584,ST INIGOES,7900,-144.45,V,0,0,0,IRF MASK,0,53.38,6880,0,0,40,139.84,50,30000,1.2,40.5,1.62,12.48,197297.98,214.66,144.3,39,153.4,-0.6,-999,152.5,-0.5
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,2,AR  120812,FT MEADE,7901.167,-179.34,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,195.38,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,3,AR  130712,FT DETRICK,7901.167,-187.53,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,136.49,68,30000,1.2,40.5,9.65,29.51,30041.36,212.05,142,40,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,4,AR  130728,FT DETRICK,7901.167,-189.53,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,212.05,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,5,AR  130756,FT DETRICK,7901.167,-187.53,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,212.05,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,6,AR  130766,FT MEADE,7901.167,-179.34,V,0,0,0,IRF MASK,0,22.73,94,0,0,62,141.44,72,30000,1.2,40.5,17.53,35.99,92706.77,195.38,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,7,AR  130767,FT MEADE,7901.167,-177.34,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,141.26,68,30000,1.2,40.5,17.53,35.99,92706.77,195.38,145,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,8,AR  210709,FT MEADE,7901.302,-189.21,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,148.85,68,30000,1.2,40.5,17.53,35.99,92706.77,196.25,107,11,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,9,AR  130729,FT DETRICK,7976.687,-187.73,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,212.25,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,10,AR  170763,FT MEADE,7998.822,-182.16,V,0,0,0,IRF MASK,0,21.02,40000,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,196.49,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,11,AR  210737,FT MEADE,8023.562,-180.51,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,196.55,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,12,AR  170790,FT DETRICK,8026.167,-189.99,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,139.02,68,30000,1.2,40.5,9.65,29.51,30041.41,212.51,144,38,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,13,AR  180715,FT MEADE,8026.167,-180.52,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.44,68,30000,1.2,40.5,17.53,35.99,92706.77,196.56,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,31,X_1020202_,FAA 201663,1,7825,-94,H,MD,14,AR  180711,FT MEADE,8045.237,-177.89,V,0,0,0,IRF MASK,0,25.41,5510,0,0,58,68.28,68,30000,1.2,40.5,17.53,35.99,92706.77,196.61,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,9,AR  130729,FT DETRICK,7976.687,-198.99,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,98.34,68,30000,1.2,40.5,165.68,46.9,23650,206.12,249,17,333.4,0.6,-999,167.7,1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,10,AR  170763,FT MEADE,7998.822,-191.39,V,0,0,0,IRF MASK,0,21.02,40000,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,194.81,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,11,AR  210737,FT MEADE,8023.562,-189.74,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,194.87,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,12,AR  170790,FT DETRICK,8026.167,-200.52,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,137.05,68,30000,1.2,40.5,165.68,46.9,23650.06,205.65,144,38,333.4,0.6,-999,167.7,1.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,13,AR  180715,FT MEADE,8026.167,-189.75,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.26,68,30000,1.2,40.5,161.61,46.9,86106.8,194.88,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,14,AR  180711,FT MEADE,8045.237,-187.12,V,0,0,0,IRF MASK,0,25.41,5510,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,194.93,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,15,AR  180714,FT MEADE,8078.271,-182.07,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,195.01,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,16,AR  170772,FT MEADE,8123.35,-188.02,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,141.26,67,30000,1.2,40.5,161.61,46.9,86106.8,195.12,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,17,AR  130819,FT MEADE,8143.442,-190.89,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.26,68,30000,1.2,40.5,161.61,46.9,86106.8,195.17,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,18,AR  210736,FT MEADE,8151.167,-190.05,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,67.47,68,30000,1.2,40.5,161.61,46.9,86106.8,195.19,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,19,AR  170769,FT MEADE,8180.4,-197.86,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.26,67,30000,1.2,40.5,161.61,46.9,86106.8,195.26,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,20,AR  210711,FT MEADE,8276.302,-199.36,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,149.63,68,30000,1.2,40.5,161.61,46.9,86106.8,195.49,107,11,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,21,AR  170791,FT DETRICK,8398.562,-201.54,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,137.05,68,30000,1.2,40.5,165.68,46.9,23650.06,206.67,144,38,333.4,0.6,-999,167.7,1.1
Microwave (wanted),HAUVERS,32,X_1020202_,FAA 201665,1,8185,-94,H,MD,22,AR  180716,FT MEADE,8398.562,-190.65,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.26,68,30000,1.2,40.5,161.61,46.9,86106.8,195.78,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,1,N   153584,ST INIGOES,7900,-179.47,V,0,0,0,IRF MASK,0,53.38,6880,0,0,40,139.84,50,30000,1.8,40.5,88.4,46.9,197297.98,214.66,144.3,39,63.4,-1.1,-999,152.5,-0.5
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,2,AR  120812,FT MEADE,7901.167,-190.84,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,195.37,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,3,AR  130712,FT DETRICK,7901.167,-205.47,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,136.49,68,30000,1.8,40.5,99.63,46.9,30041.36,212.01,142,40,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,4,AR  130728,FT DETRICK,7901.167,-207.47,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,212.01,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,5,AR  130756,FT DETRICK,7901.167,-205.47,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,212.01,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,6,AR  130766,FT MEADE,7901.167,-190.84,V,0,0,0,IRF MASK,0,22.73,94,0,0,62,141.44,72,30000,1.8,40.5,72.47,46.9,92706.77,195.37,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,7,AR  130767,FT MEADE,7901.167,-188.84,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,141.26,68,30000,1.8,40.5,72.47,46.9,92706.77,195.37,145,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,8,AR  210709,FT MEADE,7901.302,-200.7,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,148.85,68,30000,1.8,40.5,72.47,46.9,92706.77,196.23,107,11,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,9,AR  130729,FT DETRICK,7976.687,-205.67,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,212.21,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,10,AR  170763,FT MEADE,7998.822,-195.08,V,0,0,1.4,IRF MASK,0,21.02,40000,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,196.48,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,11,AR  210737,FT MEADE,8023.562,-192,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,196.54,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,12,AR  170790,FT DETRICK,8026.167,-207.94,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,139.02,68,30000,1.8,40.5,99.63,46.9,30041.41,212.47,144,38,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,13,AR  180715,FT MEADE,8026.167,-192.01,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.44,68,30000,1.8,40.5,72.47,46.9,92706.77,196.54,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,14,AR  180711,FT MEADE,8045.237,-189.38,V,0,0,0,IRF MASK,0,25.41,5510,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,196.59,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,15,AR  180714,FT MEADE,8078.271,-184.33,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,196.67,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,16,AR  170772,FT MEADE,8123.35,-190.28,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,141.44,67,30000,1.8,40.5,72.47,46.9,92706.77,196.79,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,17,AR  130819,FT MEADE,8143.442,-193.15,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.44,68,30000,1.8,40.5,72.47,46.9,92706.77,196.83,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,18,AR  210736,FT MEADE,8151.167,-192.32,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,196.85,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,33,X_1020203,FAA 201667,1,8005,-94,V,MD,19,AR  170769,FT MEADE,8180.4,-200.12,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.44,67,30000,1.8,40.5,72.47,46.9,92706.77,196.92,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),FAIRFIELD,34,X_1020203,FAA 201669,1,8365,-94,V,MD,17,AR  130819,FT MEADE,8143.442,-208.76,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.91,68,30000,1.8,40.5,102.03,46.9,90700.89,212.45,144,38,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,34,X_1020203,FAA 201669,1,8365,-94,V,MD,18,AR  210736,FT MEADE,8151.167,-207.94,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,73.49,68,30000,1.8,40.5,102.03,46.9,90700.89,212.47,249,16,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,34,X_1020203,FAA 201669,1,8365,-94,V,MD,19,AR  170769,FT MEADE,8180.4,-215.75,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.91,67,30000,1.8,40.5,102.03,46.9,90700.89,212.56,144,38,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,34,X_1020203,FAA 201669,1,8365,-94,V,MD,20,AR  210711,FT MEADE,8276.302,-217.3,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,143.71,68,30000,1.8,40.5,102.03,46.9,90700.89,212.83,107,11,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,34,X_1020203,FAA 201669,1,8365,-94,V,MD,21,AR  170791,FT DETRICK,8398.562,-211.08,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,130.87,68,30000,1.8,40.5,64.96,46.9,32990.34,215.61,144,38,243.4,1.1,-999,178.5,0.6
Microwave (wanted),FAIRFIELD,34,X_1020203,FAA 201669,1,8365,-94,V,MD,22,AR  180716,FT MEADE,8398.562,-208.65,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.91,68,30000,1.8,40.5,102.03,46.9,90700.89,213.19,144,38,243.4,1.1,-999,141.8,0
Microwave (wanted),HIGHFIELD CASCADE,35,X_1020203_,FAA 201667,1,7795,-94,V,MD,1,N   153584,ST INIGOES,7900,-179.47,V,0,0,0,IRF MASK,0,53.38,6880,0,0,40,139.84,50,30000,1.8,40.5,88.4,46.9,197297.98,214.66,144.3,39,63.4,-1.1,-999,152.5,-0.5
Microwave (wanted),HIGHFIELD CASCADE,35,X_1020203_,FAA 201667,1,7795,-94,V,MD,2,AR  120812,FT MEADE,7901.167,-190.84,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.8,40.5,72.47,46.9,92706.77,195.37,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,35,X_1020203_,FAA 201667,1,7795,-94,V,MD,3,AR  130712,FT DETRICK,7901.167,-205.47,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,136.49,68,30000,1.8,40.5,99.63,46.9,30041.36,212.01,142,40,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,35,X_1020203_,FAA 201667,1,7795,-94,V,MD,4,AR  130728,FT DETRICK,7901.167,-207.47,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,212.01,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,35,X_1020203_,FAA 201667,1,7795,-94,V,MD,5,AR  130756,FT DETRICK,7901.167,-205.47,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,212.01,249,17,63.4,-1.1,-999,163.1,1
