Type;Wanted station;#;CS;Info1;cx;Rx frequency MHz;KTBF dBm;Polar;Interferer;#;CS;Info1;Tx frequency MHz;Unwanted Pr dBm;Polar;TD dB;Cumulated TD dB;IRF dB;IRF from;XPD dB;Tx pow dBm;Tx BW kHz;Tx addloss dB;Tx losses dB;Tx antgain dB;Tx main OAA;Tx ant att dB;Rx BW kHz;Rx losses dB;Rx ant gain dB;Rx main OAA;Rx ant att dB;Distance m;Prop loss dB;Tx az;Tx tilt;Rx az;Rx tilt;Wind turbine unwanted power (dBm);Tx->Rx az;Tx->Rx tilt
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;763;AF 187643;;8092.500000;-115.30;H;0.10;16.23;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Peterson;764;AF 196761;;8092.500000;-148.51;H;0.00;16.23;0.0;IRF MASK;0.0;36.50;35800.00;0.00;0.00;44.00;23.51;44.43;10000.00;3.97;45.00;48.06;53.65;21520.52;171.96;116.2;20.6;355.2;0.3;-999.0;307.1;-0.3
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;765;AF 199188;;8086.200000;-117.69;H;0.06;16.23;0.0;IRF MASK;0.0;23.90;968.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.23;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;765;AF 199188;;8092.500000;-117.70;H;0.06;16.23;0.0;IRF MASK;0.0;23.90;968.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;766;AF 210309;;8087.811000;-116.69;H;0.07;16.23;0.0;IRF MASK;0.0;24.90;968.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.23;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;766;AF 210309;;8092.500000;-116.70;H;0.07;16.23;0.0;IRF MASK;0.0;24.90;968.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;767;AF 210312;;8092.500000;-114.70;H;0.12;16.24;0.0;IRF MASK;0.0;26.90;4940.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;768;AF 210317;;8092.500000;-112.30;H;0.20;16.24;0.0;IRF MASK;0.0;29.30;2700.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;769;AF 210318;;8092.500000;-112.30;H;0.20;16.25;0.0;IRF MASK;0.0;29.30;2700.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;770;AF 219417;;8092.500000;-115.30;H;0.10;16.25;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;771;AF 219419;;8092.500000;-115.30;H;0.10;16.25;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;772;AF 219423;;8065.229000;-109.17;H;0.40;16.26;0.0;IRF MASK;0.0;32.40;2190.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.21;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;772;AF 219423;;8092.500000;-109.20;H;0.40;16.27;0.0;IRF MASK;0.0;32.40;2190.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;773;AF 229325;;8092.500000;-115.70;H;0.09;16.27;0.0;IRF MASK;0.0;25.90;968.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;774;AF 229333;;8093.800000;-119.30;H;0.04;16.27;0.0;IRF MASK;0.0;22.30;1700.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;774;AF 229333;;8092.500000;-119.30;H;0.04;16.27;0.0;IRF MASK;0.0;22.30;1700.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;775;AF 229338;;8092.500000;-115.70;H;0.09;16.28;0.0;IRF MASK;0.0;25.90;38700.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;776;AF 229341;;8092.500000;-115.70;H;0.09;16.28;0.0;IRF MASK;0.0;25.90;965.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;777;AF 229345;;8092.500000;-116.70;H;0.07;16.28;0.0;IRF MASK;0.0;24.90;3850.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;778;AF 229359;;8092.500000;-115.70;H;0.09;16.28;0.0;IRF MASK;0.0;25.90;3850.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;779;AF 229360;;8092.500000;-114.30;H;0.13;16.29;0.0;IRF MASK;0.0;27.30;2700.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;780;AF 229361;;8092.500000;-114.30;H;0.13;16.29;0.0;IRF MASK;0.0;27.30;2700.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever;781;AF 229362;;8092.500000;-115.30;H;0.10;16.29;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;Schriever);782;AF 229363;;8092.500000;-115.30;H;0.10;16.29;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;68.26;68.00;10000.00;3.97;45.00;14.12;40.39;12438.04;132.24;224.0;35.0;355.2;0.3;-999.0;341.1;-0.6
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;FE Warren;783;AF 998675;;8002.700000;-153.02;H;0.00;16.29;0.0;IRF MASK;0.0;87.00;40000.00;0.00;0.00;51.00;56.31;61.00;10000.00;3.97;45.00;2.35;20.93;275436.31;250.12;221.0;33.0;355.2;0.3;-999.0;353.0;-0.9
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;FE Warren;783;AF 998675;;8092.500000;-153.30;H;0.00;16.29;0.0;IRF MASK;0.0;87.00;40000.00;0.00;0.00;51.00;56.31;61.00;10000.00;3.97;45.00;2.35;20.93;275436.31;250.40;221.0;33.0;355.2;0.3;-999.0;353.0;-0.9
Microwave (wanted);DRENNAN SCHOOL (QUC);18;1008888;FAA 231773;2;8055.000000;-99;H;FE Warren;784;AF 998676;;8092.500000;-153.30;H;0.00;16.29;0.0;IRF MASK;0.0;87.00;40000.00;0.00;0.00;51.00;58.26;61.00;10000.00;3.97;45.00;2.35;20.93;275436.31;250.40;117.0;19.0;355.2;0.3;-999.0;353.0;-0.9
Microwave (wanted);EASTONVILLE (QUD);19;1008888;FAA 231774;1;7465.000000;-99;H;FE Warren;784;AF 998676;;7427.500000;-159.82;H;0.00;0.00;0.0;IRF MASK;0.0;87.00;40000.00;0.00;0.00;51.00;57.91;61.00;10000.00;3.87;40.50;177.62;46.90;231357.50;226.55;117.0;19.0;175.2;-0.7;-999.0;352.7;-0.7
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;758;AF 156310;;8092.500000;-100.91;H;2.16;2.16;0.0;IRF MASK;0.0;58.70;18700.00;0.00;0.00;49.00;80.21;59.00;10000.00;4.33;40.50;13.24;32.95;59066.26;152.83;116.0;20.8;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;759;AF 157842;;8092.500000;-126.80;H;0.01;2.16;0.0;IRF MASK;0.0;32.00;40000.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;760;AF 187612;;8190.185000;-132.21;H;0.00;2.16;0.0;IRF MASK;0.0;27.50;1790.00;0.00;0.00;58.00;80.22;68.00;10000.00;4.33;40.50;13.24;32.95;59066.25;152.93;116.0;21.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;760;AF 187612;;8092.500000;-132.13;H;0.00;2.17;0.0;IRF MASK;0.0;27.50;1790.00;0.00;0.00;58.00;80.22;68.00;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;116.0;21.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;761;AF 187638;;8092.500000;-139.30;H;0.00;2.17;0.0;IRF MASK;0.0;19.50;1410.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;762;AF 187642;;8092.500000;-132.50;H;0.00;2.17;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;763;AF 187643;;8092.500000;-132.50;H;0.00;2.17;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Peterson;764;AF 196761;;8092.500000;-149.32;H;0.00;2.17;0.0;IRF MASK;0.0;36.50;35800.00;0.00;0.00;44.00;67.99;52.15;10000.00;4.33;40.50;26.12;40.32;58212.73;173.51;116.2;20.6;28.6;-0.0;-999.0;2.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;765;AF 199188;;8086.200000;-134.89;H;0.00;2.17;0.0;IRF MASK;0.0;23.90;968.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;765;AF 199188;;8092.500000;-134.90;H;0.00;2.17;0.0;IRF MASK;0.0;23.90;968.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;766;AF 210309;;8087.811000;-133.90;H;0.00;2.17;0.0;IRF MASK;0.0;24.90;968.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;766;AF 210309;;8092.500000;-133.90;H;0.00;2.17;0.0;IRF MASK;0.0;24.90;968.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;767;AF 210312;;8092.500000;-131.90;H;0.00;2.17;0.0;IRF MASK;0.0;26.90;4940.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;768;AF 210317;;8092.500000;-129.50;H;0.00;2.18;0.0;IRF MASK;0.0;29.30;2700.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;769;AF 210318;;8092.500000;-129.50;H;0.00;2.18;0.0;IRF MASK;0.0;29.30;2700.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;770;AF 219417;;8092.500000;-132.50;H;0.00;2.18;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;771;AF 219419;;8092.500000;-132.50;H;0.00;2.18;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;772;AF 219423;;8065.229000;-126.38;H;0.01;2.19;0.0;IRF MASK;0.0;32.40;2190.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.82;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;772;AF 219423;;8092.500000;-126.40;H;0.01;2.19;0.0;IRF MASK;0.0;32.40;2190.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;773;AF 229325;;8161.000000;-132.96;H;0.00;2.19;0.0;IRF MASK;0.0;25.90;968.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.90;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;773;AF 229325;;8092.500000;-132.90;H;0.00;2.19;0.0;IRF MASK;0.0;25.90;968.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;774;AF 229333;;8093.800000;-136.50;H;0.00;2.19;0.0;IRF MASK;0.0;22.30;1700.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;774;AF 229333;;8092.500000;-136.50;H;0.00;2.19;0.0;IRF MASK;0.0;22.30;1700.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;775;AF 229338;;8092.500000;-132.90;H;0.00;2.19;0.0;IRF MASK;0.0;25.90;38700.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;776;AF 229341;;8162.200000;-132.96;H;0.00;2.20;0.0;IRF MASK;0.0;25.90;965.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.90;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;776;AF 229341;;8092.500000;-132.90;H;0.00;2.20;0.0;IRF MASK;0.0;25.90;965.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;777;AF 229345;;8092.500000;-133.90;H;0.00;2.20;0.0;IRF MASK;0.0;24.90;3850.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;778;AF 229359;;8092.500000;-132.90;H;0.00;2.20;0.0;IRF MASK;0.0;25.90;3850.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;779;AF 229360;;8092.500000;-131.50;H;0.00;2.20;0.0;IRF MASK;0.0;27.30;2700.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;780;AF 229361;;8092.500000;-131.50;H;0.00;2.20;0.0;IRF MASK;0.0;27.30;2700.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever;781;AF 229362;;8092.500000;-132.50;H;0.00;2.20;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;Schriever);782;AF 229363;;8092.500000;-132.50;H;0.00;2.20;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;44.36;67.17;10000.00;4.33;40.50;13.24;32.95;59066.25;152.84;224.0;35.0;28.6;-0.0;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;FE Warren;783;AF 998675;;8092.500000;-179.98;H;0.00;2.20;0.0;IRF MASK;0.0;87.00;40000.00;0.00;0.00;51.00;53.12;61.00;10000.00;4.33;40.50;31.06;42.20;318928.09;250.94;221.0;33.0;28.6;-0.0;-999.0;357.5;-1.1
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;1;8125.000000;-99;H;FE Warren;784;AF 998676;;8092.500000;-179.98;H;0.00;2.20;0.0;IRF MASK;0.0;87.00;40000.00;0.00;0.00;51.00;62.44;61.00;10000.00;4.33;40.50;31.06;42.20;318928.09;250.94;117.0;19.0;28.6;-0.0;-999.0;357.5;-1.1
Microwave (wanted);PUEBLO (PUB);20;1008889;FAA 100933;2;7485.000000;-99;H;FE Warren;784;AF 998676;;7427.500000;-177.90;H;0.00;0.00;0.0;IRF MASK;0.0;87.00;40000.00;0.00;0.00;51.00;62.44;61.00;10000.00;4.33;40.50;31.06;42.20;318928.09;248.86;117.0;19.0;28.6;-0.0;-999.0;357.5;-1.1
Microwave (wanted);PUEBLO (PUB);23;1008890;FAA 100931;1;8155.000000;-99;H;Schriever;758;AF 156310;;8092.500000;-112.21;H;0.20;0.20;0.0;IRF MASK;0.0;58.70;18700.00;0.00;0.00;49.00;80.21;59.00;10000.00;1.69;40.50;174.09;46.90;59066.26;152.83;116.0;20.8;189.5;0.1;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);23;1008890;FAA 100931;1;8155.000000;-99;H;Schriever;759;AF 157842;;8092.500000;-138.10;H;0.00;0.20;0.0;IRF MASK;0.0;32.00;40000.00;0.00;0.00;58.00;44.36;67.17;10000.00;1.69;40.50;174.09;46.90;59066.25;152.84;224.0;35.0;189.5;0.1;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);23;1008890;FAA 100931;1;8155.000000;-99;H;Schriever;760;AF 187612;;8190.185000;-143.51;H;0.00;0.20;0.0;IRF MASK;0.0;27.50;1790.00;0.00;0.00;58.00;80.22;68.00;10000.00;1.69;40.50;174.09;46.90;59066.25;152.93;116.0;21.0;189.5;0.1;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);23;1008890;FAA 100931;1;8155.000000;-99;H;Schriever;760;AF 187612;;8092.500000;-143.43;H;0.00;0.20;0.0;IRF MASK;0.0;27.50;1790.00;0.00;0.00;58.00;80.22;68.00;10000.00;1.69;40.50;174.09;46.90;59066.25;152.84;116.0;21.0;189.5;0.1;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);23;1008890;FAA 100931;1;8155.000000;-99;H;Schriever;761;AF 187638;;8092.500000;-150.60;H;0.00;0.20;0.0;IRF MASK;0.0;19.50;1410.00;0.00;0.00;58.00;44.36;67.17;10000.00;1.69;40.50;174.09;46.90;59066.25;152.84;224.0;35.0;189.5;0.1;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);23;1008890;FAA 100931;1;8155.000000;-99;H;Schriever;762;AF 187642;;8092.500000;-143.80;H;0.00;0.20;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;44.36;67.17;10000.00;1.69;40.50;174.09;46.90;59066.25;152.84;224.0;35.0;189.5;0.1;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);23;1008890;FAA 100931;1;8155.000000;-99;H;Schriever;763;AF 187643;;8092.500000;-143.80;H;0.00;0.20;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;44.36;67.17;10000.00;1.69;40.50;174.09;46.90;59066.25;152.84;224.0;35.0;189.5;0.1;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);23;1008890;FAA 100931;1;8155.000000;-99;H;Peterson;764;AF 196761;;8092.500000;-153.25;H;0.00;0.20;0.0;IRF MASK;0.0;36.50;35800.00;0.00;0.00;44.00;67.99;52.15;10000.00;1.69;40.50;173.03;46.90;58212.73;173.51;116.2;20.6;189.5;0.1;-999.0;2.5;-0.5
Microwave (wanted);PUEBLO (PUB);23;1008890;FAA 100931;1;8155.000000;-99;H;Schriever;765;AF 199188;;8086.200000;-146.20;H;0.00;0.20;0.0;IRF MASK;0.0;23.90;968.00;0.00;0.00;58.00;44.36;67.17;10000.00;1.69;40.50;174.09;46.90;59066.25;152.84;224.0;35.0;189.5;0.1;-999.0;15.5;-0.5
Microwave (wanted);PUEBLO (PUB);23;1008890;FAA 100931;1;8155.000000;-99;H;Schriever;765;AF 199188;;8092.500000;-146.20;H;0.00;0.20;0.0;IRF MASK;0.0;23.90;968.00;0.00;0.00;58.00;44.36;67.17;10000.00;1.69;40.50;174.09;46.90;59066.25;152.84;224.0;35.0;189.5;0.1;-999.0;15.5;-0.5
